occupation_name,country,state,count,hispanic_or_latino_n,white_n,black_n,asian_n,pacific_islander_n,american_or_alaskan_native_n,other_or_multiple_n,less_than_30yrs_n,30_to_39_yrs_n,40_to_49_yrs_n,50_to_59_yrs_n,60_or_older_n,male_n,female_n,hispanic_or_latino_percentage,white_percentage,black_percentage,asian_percentage,pacific Islander_percentage,american_or_alaskan_native_percentage,other_or_multiple_percentage,less_than_30yrs_percentage,30_to_39_yrs_percentage,40_to_49_yrs_percentage,50_to_59_yrs_percentage,60_or_older_percentage,male_percentage,female_percentage
Occupational Therapy Assistants And Aides,United States,Utah,296,,237,,,,,,,,,,,,290,,80.068,,,,,,,,,,,,97.973
Occupational Therapy Assistants And Aides,United States,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occupational Therapy Assistants And Aides,United States,Virginia,836,,646,,,,,,323,,,,,,710,,77.273,,,,,,38.636,,,,,,84.928
Occupational Therapy Assistants And Aides,United States,Washington,1152,,809,,,,,,,,367,,,,756,,70.226,,,,,,,,31.858,,,,65.625
Occupational Therapy Assistants And Aides,United States,West Virginia,393,,393,,,,,,,,,,,,203,,100,,,,,,,,,,,,51.654
Occupational Therapy Assistants And Aides,United States,Wisconsin,1092,,907,,,,,,,,,,,,975,,83.059,,,,,,,,,,,,89.286
Occupational Therapy Assistants And Aides,United States,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occupational Therapy Assistants And Aides,United States,All States,51082,5834,34386,6992,1996,,362,1492,12264,13368,10685,10079,4686,7965,43117,11.421,67.315,13.688,3.907,,0.709,2.921,24.008,26.17,20.917,19.731,9.173,15.593,84.407
Pharmacists,United States,Alabama,5228,,4663,,,,,,810,1644,861,918,995,2072,3156,,89.193,,,,,,15.493,31.446,16.469,17.559,19.032,39.633,60.367
Pharmacists,United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacists,United States,Arizona,7889,574,5353,,1422,,,,1181,2555,2050,1446,657,3632,4257,7.276,67.854,,18.025,,,,14.97,32.387,25.986,18.329,8.328,46.039,53.961
Pharmacists,United States,Arkansas,2846,,2627,,,,,,,881,746,523,269,1112,1734,,92.305,,,,,,,30.956,26.212,18.377,9.452,39.072,60.928
Pharmacists,United States,California,32702,2261,9120,496,19268,,,1417,5041,11570,8111,4289,3691,12648,20054,6.914,27.888,1.517,58.92,,,4.333,15.415,35.38,24.803,13.115,11.287,38.677,61.323
Pharmacists,United States,Colorado,5553,,4294,,624,,,,871,1714,1352,1038,578,2280,3273,,77.328,,11.237,,,,15.685,30.866,24.347,18.693,10.409,41.059,58.941
Pharmacists,United States,Connecticut,3544,,2460,,611,,,,850,1015,616,762,301,1691,1853,,69.413,,17.24,,,,23.984,28.64,17.381,21.501,8.493,47.714,52.286
Pharmacists,United States,Delaware,802,,477,,,,,,,,,,,,359,,59.476,,,,,,,,,,,,44.763
Pharmacists,United States,District of Columbia,1074,,,,,,,,162,,,,,,644,,,,,,,,15.084,,,,,,59.963
Pharmacists,United States,Florida,21103,3505,11068,2359,3466,,,671,3054,7322,4825,3534,2368,9226,11877,16.609,52.448,11.179,16.424,,,3.18,14.472,34.696,22.864,16.746,11.221,43.719,56.281
Pharmacists,United States,Georgia,9532,,6393,1136,1625,,,,1558,3190,2081,1839,864,3145,6387,,67.069,11.918,17.048,,,,16.345,33.466,21.832,19.293,9.064,32.994,67.006
Pharmacists,United States,Hawaii,1412,,,,934,,,,,,,444,,,1016,,,,66.147,,,,,,,31.445,,,71.955
Pharmacists,United States,Idaho,1459,,1217,,,,,,,422,358,,,826,633,,83.413,,,,,,,28.924,24.537,,,56.614,43.386
Pharmacists,United States,Illinois,13938,629,8483,969,3528,,,,2366,3969,3534,2117,1952,5209,8729,4.513,60.862,6.952,25.312,,,,16.975,28.476,25.355,15.189,14.005,37.373,62.627
Pharmacists,United States,Indiana,7024,,5564,,754,,,,1278,1946,1554,1417,829,2914,4110,,79.214,,10.735,,,,18.195,27.705,22.124,20.174,11.802,41.486,58.514
Pharmacists,United States,Iowa,4246,,3506,,,,,,914,1176,854,533,769,1555,2691,,82.572,,,,,,21.526,27.697,20.113,12.553,18.111,36.623,63.377
Pharmacists,United States,Kansas,2799,,2569,,,,,,737,1011,458,341,252,1235,1564,,91.783,,,,,,26.331,36.12,16.363,12.183,9.003,44.123,55.877
Pharmacists,United States,Kentucky,6152,,5623,,,,,,1323,1757,1130,1099,843,2297,3855,,91.401,,,,,,21.505,28.56,18.368,17.864,13.703,37.337,62.663
Pharmacists,United States,Louisiana,5253,,3608,887,383,,,,902,1735,1097,820,699,2461,2792,,68.685,16.886,7.291,,,,17.171,33.029,20.883,15.61,13.307,46.849,53.151
Pharmacists,United States,Maine,1367,,1195,,,,,,,,,192,,554,813,,87.418,,,,,,,,,14.045,,40.527,59.473
Pharmacists,United States,Maryland,7768,,3163,2023,2112,,,,1023,2270,1644,1564,1267,2923,4845,,40.718,26.043,27.188,,,,13.169,29.222,21.164,20.134,16.311,37.629,62.371
Pharmacists,United States,Massachusetts,7761,,5030,,1982,,,,2130,2304,1539,876,912,2732,5029,,64.811,,25.538,,,,27.445,29.687,19.83,11.287,11.751,35.202,64.798
Pharmacists,United States,Michigan,10800,,8954,,1153,,,,1857,3040,2332,1826,1745,4337,6463,,82.907,,10.676,,,,17.194,28.148,21.593,16.907,16.157,40.157,59.843
Pharmacists,United States,Minnesota,5863,,5154,,,,,,1155,2169,957,647,935,2210,3653,,87.907,,,,,,19.7,36.995,16.323,11.035,15.947,37.694,62.306
Pharmacists,United States,Mississippi,2564,,2052,332,,,,,,514,588,392,695,1208,1356,,80.031,12.949,,,,,,20.047,22.933,15.289,27.106,47.114,52.886
Pharmacists,United States,Missouri,7440,,5995,534,546,,,,2092,1919,1507,971,951,3440,4000,,80.578,7.177,7.339,,,,28.118,25.793,20.255,13.051,12.782,46.237,53.763
Pharmacists,United States,Montana,1407,,1182,,,,,,,,,,,572,835,,84.009,,,,,,,,,,,40.654,59.346
Pharmacists,United States,Nebraska,2701,,2349,,,,,,445,811,654,558,,996,1705,,86.968,,,,,,16.475,30.026,24.213,20.659,,36.875,63.125
Pharmacists,United States,Nevada,1936,,733,,781,,,,,514,,,,888,1048,,37.862,,40.341,,,,,26.55,,,,45.868,54.132
Pharmacists,United States,New Hampshire,1520,,1236,,,,,,443,460,,252,,611,909,,81.316,,,,,,29.145,30.263,,16.579,,40.197,59.803
Pharmacists,United States,New Jersey,9548,384,4641,,3808,,,,1691,2965,2425,1844,623,4241,5307,4.022,48.607,,39.883,,,,17.711,31.054,25.398,19.313,6.525,44.418,55.582
Pharmacists,United States,New Mexico,1904,919,743,,,,,,,498,,239,,940,964,48.267,39.023,,,,,,,26.155,,12.553,,49.37,50.63
Pharmacists,United States,New York,21447,760,13356,821,6026,,,472,5115,6165,3730,3604,2833,9372,12075,3.544,62.274,3.828,28.097,,,2.201,23.849,28.745,17.392,16.804,13.209,43.698,56.302
Pharmacists,United States,North Carolina,10415,,8450,1014,606,,,,1615,2592,2902,1692,1614,4482,5933,,81.133,9.736,5.819,,,,15.506,24.887,27.864,16.246,15.497,43.034,56.966
Pharmacists,United States,North Dakota,1220,,1019,,,,,,,,,,,,897,,83.525,,,,,,,,,,,,73.525
Pharmacists,United States,Ohio,13950,,11943,,1183,,,,2744,3961,2585,3199,1461,5501,8449,,85.613,,8.48,,,,19.67,28.394,18.53,22.932,10.473,39.434,60.566
Pharmacists,United States,Oklahoma,3648,,2719,,,,,,710,1155,749,420,614,1827,1821,,74.534,,,,,,19.463,31.661,20.532,11.513,16.831,50.082,49.918
Pharmacists,United States,Oregon,4029,,2754,,890,,,,304,1524,1203,570,428,1792,2237,,68.354,,22.09,,,,7.545,37.826,29.859,14.147,10.623,44.478,55.522
Pharmacists,United States,Pennsylvania,16811,,12919,751,2716,,,,3858,4979,3860,2381,1733,6489,10322,,76.848,4.467,16.156,,,,22.949,29.618,22.961,14.163,10.309,38.6,61.4
Pharmacists,United States,Rhode Island,1015,,870,,,,,,,,,245,,306,709,,85.714,,,,,,,,,24.138,,30.148,69.852
Pharmacists,United States,South Carolina,6261,,4355,982,617,,,,1284,1827,1398,896,856,2652,3609,,69.558,15.684,9.855,,,,20.508,29.181,22.329,14.311,13.672,42.357,57.643
Pharmacists,United States,South Dakota,1683,,1530,,,,,,,269,,,,494,1189,,90.909,,,,,,,15.983,,,,29.352,70.648
Pharmacists,United States,Tennessee,8293,,6852,714,453,,,,1182,2675,1794,1643,999,3636,4657,,82.624,8.61,5.462,,,,14.253,32.256,21.633,19.812,12.046,43.844,56.156
Pharmacists,United States,Texas,23407,3355,9365,2905,7196,,,552,3869,7326,5362,3659,3191,9496,13911,14.333,40.009,12.411,30.743,,,2.358,16.529,31.298,22.908,15.632,13.633,40.569,59.431
Pharmacists,United States,Utah,3877,,3463,,,,,,571,1639,987,320,,2209,1668,,89.322,,,,,,14.728,42.275,25.458,8.254,,56.977,43.023
Pharmacists,United States,Vermont,575,,558,,,,,,,,,,,,402,,97.043,,,,,,,,,,,,69.913
Pharmacists,United States,Virginia,7809,,4685,1052,1847,,,,1645,2516,1797,1002,849,2813,4996,,59.995,13.472,23.652,,,,21.065,32.219,23.012,12.831,10.872,36.023,63.977
Pharmacists,United States,Washington,7489,,4417,,2243,,,305,1356,2058,2038,1366,671,3543,3946,,58.98,,29.951,,,4.073,18.107,27.48,27.213,18.24,8.96,47.309,52.691
Pharmacists,United States,West Virginia,2371,,2229,,,,,,,776,544,509,286,1145,1226,,94.011,,,,,,,32.729,22.944,21.468,12.062,48.292,51.708
Pharmacists,United States,Wisconsin,6467,,5766,,,,,,1155,2239,1354,835,,2744,3723,,89.16,,,,,,17.86,34.622,20.937,12.912,,42.431,57.569
Pharmacists,United States,Wyoming,598,,547,,,,,,,,,,,,293,,91.472,,,,,,,,,,,,48.997
Pharmacists,United States,All States,337058,16414,218414,21978,70781,,461,8810,61450,104161,75372,54479,41596,138819,198239,4.87,64.8,6.521,21,,0.137,2.614,18.231,30.903,22.362,16.163,12.341,41.185,58.815
Pharmacy Aides,United States,Alabama,627,,520,,,,,,,,,,,,492,,82.935,,,,,,,,,,,,78.469
Pharmacy Aides,United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Arizona,921,,,,,,,,,,,,,,607,,,,,,,,,,,,,,65.907
Pharmacy Aides,United States,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,California,5679,2139,1213,,1879,,,,2010,1522,1266,597,284,1554,4125,37.665,21.359,,33.087,,,,35.394,26.8,22.293,10.512,5.001,27.364,72.636
Pharmacy Aides,United States,Colorado,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Florida,2458,775,732,550,,,,,825,808,,,,,1762,31.53,29.78,22.376,,,,,33.564,32.872,,,,,71.684
Pharmacy Aides,United States,Georgia,859,,492,,,,,,,,,,,,587,,57.276,,,,,,,,,,,,68.335
Pharmacy Aides,United States,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Illinois,1257,,386,,,,,,,,,,,,1089,,30.708,,,,,,,,,,,,86.635
Pharmacy Aides,United States,Indiana,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Iowa,311,,311,,,,,,,,,,,,299,,100,,,,,,,,,,,,96.141
Pharmacy Aides,United States,Kansas,642,,490,,,,,,406,,,,,,490,,76.324,,,,,,63.24,,,,,,76.324
Pharmacy Aides,United States,Kentucky,478,,374,,,,,,,,,,,,430,,78.243,,,,,,,,,,,,89.958
Pharmacy Aides,United States,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Maryland,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Massachusetts,1321,,,,,,,,,,,,,,1089,,,,,,,,,,,,,,82.438
Pharmacy Aides,United States,Michigan,1203,,932,,,,,,761,,,,,,953,,77.473,,,,,,63.259,,,,,,79.219
Pharmacy Aides,United States,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Missouri,595,,,,,,,,,,,,,,539,,,,,,,,,,,,,,90.588
Pharmacy Aides,United States,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,New Jersey,926,,479,,,,,,403,,,,,,662,,51.728,,,,,,43.521,,,,,,71.49
Pharmacy Aides,United States,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,New York,3090,493,824,1068,574,,,,1254,898,243,,232,1231,1859,15.955,26.667,34.563,18.576,,,,40.583,29.061,7.864,,7.508,39.838,60.162
Pharmacy Aides,United States,North Carolina,853,,644,,,,,,,,,,,,730,,75.498,,,,,,,,,,,,85.58
Pharmacy Aides,United States,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Ohio,1621,,1202,,,,,,671,351,,,,266,1355,,74.152,,,,,,41.394,21.653,,,,16.41,83.59
Pharmacy Aides,United States,Oklahoma,809,,470,,,,,,,,,,,,462,,58.096,,,,,,,,,,,,57.108
Pharmacy Aides,United States,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Pennsylvania,1456,,1171,,,,,,585,350,,,,,1229,,80.426,,,,,,40.179,24.038,,,,,84.409
Pharmacy Aides,United States,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Tennessee,945,,699,,,,,,,,,,,,609,,73.968,,,,,,,,,,,,64.444
Pharmacy Aides,United States,Texas,3788,1781,1138,684,,,,,1517,739,898,276,,630,3158,47.017,30.042,18.057,,,,,40.048,19.509,23.706,7.286,,16.631,83.369
Pharmacy Aides,United States,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Virginia,635,,305,,,,,,,,,,,,556,,48.031,,,,,,,,,,,,87.559
Pharmacy Aides,United States,Washington,1462,,813,,,,,,476,475,,,,,1111,,55.609,,,,,,32.558,32.49,,,,,75.992
Pharmacy Aides,United States,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,Wisconsin,435,,,,,,,,,,,,,,403,,,,,,,,,,,,,,92.644
Pharmacy Aides,United States,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy Aides,United States,All States,37818,7312,18572,5825,4438,,,1406,15251,9083,6038,4485,2961,9032,28786,19.335,49.109,15.403,11.735,,,3.718,40.327,24.018,15.966,11.859,7.83,23.883,76.117
Phlebotomists,United States,Alabama,2242,,1148,,,,,,919,752,,,,,2167,,51.204,,,,,,40.99,33.541,,,,,96.655
Phlebotomists,United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Arizona,3001,1169,1295,,,,,,1517,633,452,302,,939,2062,38.954,43.152,,,,,,50.55,21.093,15.062,10.063,,31.29,68.71
Phlebotomists,United States,Arkansas,808,,676,,,,,,,,,,,,643,,83.663,,,,,,,,,,,,79.579
Phlebotomists,United States,California,11482,4650,3104,,2128,,,734,2867,2768,2780,2153,914,2698,8784,40.498,27.034,,18.533,,,6.393,24.97,24.107,24.212,18.751,7.96,23.498,76.502
Phlebotomists,United States,Colorado,1894,678,1064,,,,,,829,341,,,,,1533,35.797,56.177,,,,,,43.77,18.004,,,,,80.94
Phlebotomists,United States,Connecticut,1314,,637,,,,,,,,,,,,1227,,48.478,,,,,,,,,,,,93.379
Phlebotomists,United States,Delaware,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Florida,8001,2897,2871,1933,,,,,2370,1627,1839,1509,656,1237,6764,36.208,35.883,24.159,,,,,29.621,20.335,22.985,18.86,8.199,15.461,84.539
Phlebotomists,United States,Georgia,4165,,1446,2410,,,,,1105,1077,1316,448,,512,3653,,34.718,57.863,,,,,26.531,25.858,31.597,10.756,,12.293,87.707
Phlebotomists,United States,Hawaii,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Idaho,518,,352,,,,,,,,,,,,405,,67.954,,,,,,,,,,,,78.185
Phlebotomists,United States,Illinois,5888,1040,2595,1903,,,,,1857,1529,1363,753,386,,5226,17.663,44.073,32.32,,,,,31.539,25.968,23.149,12.789,6.556,,88.757
Phlebotomists,United States,Indiana,2263,,1674,,,,,,438,591,481,562,,,1940,,73.973,,,,,,19.355,26.116,21.255,24.834,,,85.727
Phlebotomists,United States,Iowa,1078,,921,,,,,,393,,,,,,798,,85.436,,,,,,36.456,,,,,,74.026
Phlebotomists,United States,Kansas,1279,,848,,,,,,,,,,,,1107,,66.302,,,,,,,,,,,,86.552
Phlebotomists,United States,Kentucky,1768,,1356,,,,,,609,284,,,,,1608,,76.697,,,,,,34.446,16.063,,,,,90.95
Phlebotomists,United States,Louisiana,1992,,777,1180,,,,,646,605,519,,,,1950,,39.006,59.237,,,,,32.43,30.371,26.054,,,,97.892
Phlebotomists,United States,Maine,813,,788,,,,,,,,,,,,671,,96.925,,,,,,,,,,,,82.534
Phlebotomists,United States,Maryland,2141,,599,1361,,,,,,895,,,,,1651,,27.978,63.568,,,,,,41.803,,,,,77.113
Phlebotomists,United States,Massachusetts,3774,821,1911,701,,,,,813,748,1009,918,,250,3524,21.754,50.636,18.574,,,,,21.542,19.82,26.736,24.324,,6.624,93.376
Phlebotomists,United States,Michigan,4632,,3170,876,,,,,1915,996,716,588,,306,4326,,68.437,18.912,,,,,41.343,21.503,15.458,12.694,,6.606,93.394
Phlebotomists,United States,Minnesota,1130,,895,,,,,,,,,,,,933,,79.204,,,,,,,,,,,,82.566
Phlebotomists,United States,Mississippi,471,,,,,,,,,,,,,,471,,,,,,,,,,,,,,100
Phlebotomists,United States,Missouri,2529,,1800,,,,,,942,450,,,,,2139,,71.174,,,,,,37.248,17.794,,,,,84.579
Phlebotomists,United States,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Nebraska,941,,663,,,,,,479,,,,,,744,,70.457,,,,,,50.903,,,,,,79.065
Phlebotomists,United States,Nevada,1933,,619,,,,,,,435,540,,,,1432,,32.023,,,,,,,22.504,27.936,,,,74.082
Phlebotomists,United States,New Hampshire,397,,339,,,,,,,,,,,,375,,85.39,,,,,,,,,,,,94.458
Phlebotomists,United States,New Jersey,4199,1405,1223,946,,,,,1127,1131,1019,508,414,586,3613,33.46,29.126,22.529,,,,,26.84,26.935,24.268,12.098,9.859,13.956,86.044
Phlebotomists,United States,New Mexico,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,New York,5849,1186,2093,1895,429,,,,1482,1347,1270,1319,431,1033,4816,20.277,35.784,32.399,7.335,,,,25.338,23.03,21.713,22.551,7.369,17.661,82.339
Phlebotomists,United States,North Carolina,3807,,1691,1741,,,,,867,1040,874,909,,,3337,,44.418,45.732,,,,,22.774,27.318,22.958,23.877,,,87.654
Phlebotomists,United States,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Ohio,5522,,3908,1182,,,,,1408,1808,1116,925,265,678,4844,,70.771,21.405,,,,,25.498,32.742,20.21,16.751,4.799,12.278,87.722
Phlebotomists,United States,Oklahoma,1571,,930,,,,,,727,,,,,,1300,,59.198,,,,,,46.276,,,,,,82.75
Phlebotomists,United States,Oregon,1750,,1299,,,,,,464,,,322,,,1407,,74.229,,,,,,26.514,,,18.4,,,80.4
Phlebotomists,United States,Pennsylvania,3853,,2711,534,,,,,809,1074,795,861,,741,3112,,70.361,13.859,,,,,20.997,27.874,20.633,22.346,,19.232,80.768
Phlebotomists,United States,Rhode Island,675,,509,,,,,,,,,,,,629,,75.407,,,,,,,,,,,,93.185
Phlebotomists,United States,South Carolina,1854,,725,1074,,,,,626,,541,,,,1713,,39.105,57.929,,,,,33.765,,29.18,,,,92.395
Phlebotomists,United States,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Tennessee,2916,,1967,675,,,,,866,483,703,583,,,2760,,67.455,23.148,,,,,29.698,16.564,24.108,19.993,,,94.65
Phlebotomists,United States,Texas,10663,4968,2506,2568,,,,,3600,2845,1945,1610,663,1858,8805,46.591,23.502,24.083,,,,,33.762,26.681,18.241,15.099,6.218,17.425,82.575
Phlebotomists,United States,Utah,1859,,1565,,,,,,1024,489,,,,403,1456,,84.185,,,,,,55.083,26.304,,,,21.678,78.322
Phlebotomists,United States,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,Virginia,2411,,1039,934,,,,,524,914,,307,,,2011,,43.094,38.739,,,,,21.734,37.91,,12.733,,,83.409
Phlebotomists,United States,Washington,3213,,2035,,372,,,,918,735,780,450,,691,2522,,63.336,,11.578,,,,28.571,22.876,24.276,14.006,,21.506,78.494
Phlebotomists,United States,West Virginia,1115,,1005,,,,,,453,,,,,,1004,,90.135,,,,,,40.628,,,,,,90.045
Phlebotomists,United States,Wisconsin,2962,,2202,,,,,,1051,564,483,624,,,2619,,74.342,,,,,,35.483,19.041,16.307,21.067,,,88.42
Phlebotomists,United States,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomists,United States,All States,123884,23440,60774,27712,6968,,787,4023,37764,30369,26295,20467,8989,19269,104615,18.921,49.057,22.369,5.625,,0.635,3.247,30.483,24.514,21.226,16.521,7.256,15.554,84.446
Physical Therapist Assistants & Aides,United States,Alabama,2412,,1917,,,,,,604,850,522,324,,799,1613,,79.478,,,,,,25.041,35.24,21.642,13.433,,33.126,66.874
Physical Therapist Assistants & Aides,United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Physical Therapist Assistants & Aides,United States,Arizona,2174,637,1325,,,,,,928,685,,247,,955,1219,29.301,60.948,,,,,,42.686,31.509,,11.362,,43.928,56.072
Physical Therapist Assistants & Aides,United States,Arkansas,1008,,1008,,,,,,,,,,,379,629,,100,,,,,,,,,,,37.599,62.401
Physical Therapist Assistants & Aides,United States,California,10076,3254,3744,,2353,,,,4238,2311,1703,1249,575,4332,5744,32.295,37.158,,23.353,,,,42.06,22.936,16.902,12.396,5.707,42.993,57.007
Physical Therapist Assistants & Aides,United States,Colorado,1141,,805,,,,,,457,345,,162,,,830,,70.552,,,,,,40.053,30.237,,14.198,,,72.743
Physical Therapist Assistants & Aides,United States,Connecticut,891,,672,,,,,,454,,,,,442,449,,75.421,,,,,,50.954,,,,,49.607,50.393
Physical Therapist Assistants & Aides,United States,Delaware,693,,440,,,,,,,,,,,,394,,63.492,,,,,,,,,,,,56.854
